MineID	MineName	Development Stage	Activity Status	Lat	Lon
27927	La Millonaria	Exploration	Inactive	27.254440	-108.442220
27928	La Colorada	Operating	Active	28.800830	-110.571390
27930	Gold Coast	Preproduction	Inactive	6.313360	-10.801360
27931	New Kameeldoorns	Target Outline	Inactive	-27.880830	26.769170
27932	Pachekala	Target Outline	Inactive	-17.076670	-68.144440
27933	Ponte	Exploration	Inactive	38.153330	-120.496940
27934	Norris	Satellite	NA	-31.057470	121.052520
27935	Pullalli	Feasibility	Inactive	-32.200000	-71.483330
27936	Turin	Target Outline	Inactive	10.341350	-84.865220
27937	Liberia	Target Outline	Inactive	10.780280	-85.383890
27938	El Dorado	Feasibility	Under Litigation	13.834000	-88.678000
27939	Aurora	Expansion	Active	6.784900	-59.747320
27940	El Foco	Reserves Development	Inactive	6.333060	-61.750000
27942	Protemin	Reserves Development	Inactive	6.474170	-61.838890
27943	Sky Creek	Target Outline	Inactive	56.657500	-131.088060
27944	Yanacocha	Expansion	Active	-6.994170	-78.531940
27948	Carlton	Exploration	Inactive	-13.814450	131.821050
27956	Osos Grandes	Exploration	Inactive	28.683610	-108.828060
27957	San Juan Hills	Target Outline	Inactive	-31.686390	-56.988460
27958	Guaycuru	Exploration	Inactive	-34.197890	-56.999570
27959	Sarandi	Exploration	Inactive	-30.752500	-57.056890
27960	Colla	Exploration	Inactive	-33.615280	-56.786670
27961	Escudero	Exploration	Inactive	-34.777220	-55.758060
27962	Mal Abrigo	Exploration	Inactive	-33.957780	-56.217220
27963	Florida	Exploration	Inactive	-33.746670	-55.404440
27964	Mestizo	Target Outline	Inactive	-21.816670	-66.833330
27965	Karouni	Operating	Active	5.595290	-59.043620
27966	Five Stars	Target Outline	Inactive	7.559170	-60.418330
27967	Holy	Exploration	Inactive	-23.706110	-69.829170
27968	Buckland River	Reserves Development	Inactive	-36.850500	146.837350
27969	Gregganbaun	Reserves Development	Inactive	53.705830	-9.810830
27970	Yuruan	Exploration	Inactive	6.296670	-61.599520
27972	Madjarevo	Reserves Development	Inactive	41.716670	25.566670
27974	Kurrawang	Reserves Development	Inactive	-30.831110	121.330140
27975	Blackwood	Feasibility	Inactive	-37.451110	144.293890
27976	Kap Edvard Holm	Target Outline	Inactive	67.999030	-32.221970
27977	Datil Group	Exploration	Inactive	31.168610	-109.055830
27978	Plutonic East	Satellite	Active	-25.318050	119.511470
27979	Almeria	Target Outline	Inactive	36.833330	-2.450000
27980	Jales/Gralheira	Reserves Development	Active	41.450994	-7.583522
27987	Mina Marta	Target Outline	Inactive	41.064190	-6.714440
27989	Valle Imperina	Target Outline	Inactive	46.256710	12.045050
27990	Bidjovagge	Reserves Development	Inactive	69.286070	22.486770
27991	Paramount	NA	Inactive	38.278000	-119.059870
27992	Narlica	Exploration	Inactive	39.125830	27.070830
27993	Tiouit	Reserves Development	Active	31.166390	-5.791390
27995	Karamken	Closed	Inactive	60.368890	150.848060
27997	Offir	Feasibility	Inactive	-29.020100	-67.751780
28000	La Estrella	Target Outline	Inactive	-7.694440	-77.209070
28001	Huaypetue	Operating	Inactive	-12.618890	-69.172140
28003	Hamata	Reserves Development	Inactive	-7.417500	146.644170
28006	Khabarovsk Kray	NA	Inactive	66.646390	168.437070
28008	Tembladera	Target Outline	Inactive	14.699030	-87.098960
28009	Kyzyl	Construction Started	Active	49.719440	81.581110
28011	Suyatal	Exploration	Inactive	14.580280	-87.206390
28015	Evanston	Reserves Development	Inactive	-29.744700	119.483500
28020	Yerilla	Reserves Development	Active	-29.480270	121.819150
28031	Barrington River	NA	Inactive	57.737220	-131.768060
28033	Del Norte	Target Outline	Active	55.990650	-129.501230
28041	Tina	Grassroots	Inactive	31.833180	-115.591170
28042	Patria	Grassroots	Inactive	32.043610	-115.502350
28043	Suyatal	Exploration	Inactive	14.527230	-87.215790
28044	El Cerrito	Exploration	Inactive	31.800000	-115.366670
28045	Matinje	Closed	Inactive	-4.392190	32.898690
28046	Geita	Expansion	Active	-2.875830	32.173890
28048	Restauracion	Target Outline	Inactive	19.320280	-71.675000
28049	Moncion	Target Outline	Inactive	19.417780	-71.171390
28051	Tirek-Amesmessa	Operating	Inactive	21.059680	2.490260
28052	Tyrol	Exploration	Inactive	47.475560	12.545830
28054	Yaoure	Feasibility Started	Active	7.026350	-5.601070
28055	Creighton	Reserves Development	Inactive	34.300130	-84.283210
28056	Boudouaou	Feasibility	Inactive	36.730000	3.409970
28057	Tiririne	Reserves Development	Inactive	22.725290	9.904460
28059	Montagne Tortue	Target Outline	Inactive	4.283030	-52.174880
28060	San Andres	Expansion	Active	14.762490	-88.941060
28061	Twin Hills	Feasibility	Temporarily On Hold	-21.927294	147.055732
28062	Oribi	Reserves Development	Inactive	-27.330000	26.560000
28063	Koma Bangou	Reserves Development	Inactive	14.286770	1.229880
28064	Kuusamo	Reserves Development	Active	66.131110	28.818610
28065	Shoshone	Target Outline	Inactive	40.302010	-116.850800
28066	Buthinda	Feasibility	Inactive	-2.757500	30.286390
28067	Cima	Grassroots	Inactive	6.795280	-61.594440
28068	Bochinche 8 and 12	Target Outline	Inactive	7.620280	-60.879720
28070	Mobale	Closed	Inactive	-3.070280	28.172780
28071	Lugushwa	Reserves Development	Active	-3.392220	27.877780
28073	Palai	Feasibility	Inactive	37.017420	-1.934150
28074	Las Cristinas	Feasibility	Inactive	6.200000	-61.483330
28075	Barsele	Reserves Development	Active	65.051000	17.492000
28076	Asembo Bay	Feasibility	Inactive	-0.166670	34.366670
28077	La Viruela	Reserves Development	Inactive	28.700000	-108.882220
28078	Migori	Feasibility	Under Litigation	-1.013030	34.321140
28087	San Simon	Target Outline	Inactive	32.075000	-108.146390
28094	Woolgar	Reserves Development	Active	-19.703060	143.363890
28095	Lipangue	Exploration	Inactive	-33.297330	-70.981670
28098	Las Palmas	NA	Inactive	-35.186110	-71.758890
28099	El Pato	Reserves Development	Active	14.800560	-89.685970
28100	Rio Managua	Grassroots	Inactive	15.045000	-89.185830
28101	La Dura	Exploration	Inactive	28.605890	-108.908420
28102	Paso de Lugo	Exploration	Inactive	-31.967500	-56.636020
28103	Los Palos Altos	Feasibility	Inactive	-33.469290	-70.642040
28104	Los Carrera	Reserves Development	Inactive	-27.383060	-70.293610
28105	Los Cerrillos	Exploration	Inactive	-31.421630	-70.638130
28107	Can-Can	Reserves Development	Active	-26.801670	-69.269170
28110	Tuttle	Exploration	Inactive	38.449170	-118.989440
28111	Hamdha	Reserves Development	Inactive	18.913330	43.675000
28112	Batalha	Target Outline	Inactive	-5.485180	-57.092120
28113	El Carmen	Reserves Development	Inactive	7.493680	-74.792190
28114	Quinta/Banjas	Reserves Development	Active	41.149380	-8.387610
28115	El Oro	Prefeas/Scoping	Active	19.798000	-100.131000
28120	Mardzanbulak	Operating	NA	39.973610	67.372780
28121	Zarmitan	Reserves Development	Active	40.330270	66.729730
28122	Lubuk Mandi	Commissioning	Active	5.232030	103.171340
28123	Sibutad	Reserves Development	Inactive	8.633420	123.486790
28124	Northcote	Feasibility	Active	-17.005560	145.157220
28131	Hijo	Closed	Inactive	7.283330	125.995830
28132	Fort Knox	Target Outline	Inactive	50.216670	-77.232780
28133	Benoist	Reserves Development	Active	49.328850	-76.380810
28135	Smith Nash	Target Outline	Inactive	53.491670	-127.741390
28137	Rio Chico	Closed	Inactive	-2.992660	-79.702020
28138	La Libertad	Operating	Active	12.226360	-85.166620
28139	Bonanza	Operating	Active	13.934170	-84.433330
28140	Kidney Earl	Target Outline	Inactive	56.149650	-103.860160
28141	Lastarria	Exploration	Inactive	-25.162220	-68.509440
28142	Senneville	Exploration	Inactive	48.157920	-77.722010
28145	Coangos	Feasibility	Inactive	-2.443640	-78.000470
28147	Newton	Reserves Development	Active	51.800000	-123.617500
28148	Eldorado Mountain	Exploration	Inactive	50.983610	-122.861670
28149	Belle	Exploration	Inactive	57.413060	-127.102220
28150	Clavo Rico	Operating	Active	13.288950	-87.028820
28152	Flap	Target Outline	Inactive	50.004770	-119.792510
28153	Black Mammouth	Exploration	Inactive	39.594820	-115.968880
28154	Porphyry Pearl	Exploration	Inactive	57.462780	-127.212220
28155	Forgold	Exploration	Inactive	56.916670	-130.650000
28156	Scud	Exploration	Inactive	57.350000	-131.316670
28158	Lucifer	Exploration	Inactive	57.098890	-130.517220
28161	Shawkey	Reserves Development	Inactive	48.104320	-77.883520
28162	Highway 109	Exploration	Inactive	49.549820	-78.127690
28164	Shoal Lake	Exploration	Inactive	49.586110	-94.840280
28165	Dorothy Lake	Exploration	Inactive	51.493930	-91.468680
28166	N2	Exploration	Active	49.534780	-77.696980
28168	Sol Wood	Closed	Inactive	39.666670	-120.816670
28170	Bulawan	Reserves Development	Active	9.679170	122.535000
28173	Texada Island	Target Outline	Inactive	49.746200	-124.550850
28178	Lac Marcaut	Exploration	Inactive	51.523890	-77.693630
28185	Chevrier	Reserves Development	Active	49.629170	-74.512780
28186	Insamankaw Mine	Exploration	Inactive	5.504480	-2.004600
28188	Summit Lake	Reserves Development	Inactive	56.230000	-130.078000
28190	Skookum	Exploration	Inactive	56.699720	-130.435280
28191	West Dubuisson	Target Outline	Inactive	48.092500	-77.945830
28192	Valentine Lake	Reserves Development	Active	48.465470	-56.962570
28195	Madsen	Prefeas/Scoping	Active	50.967780	-93.917220
28196	Dublin Gulch	Feasibility Complete	Active	64.019000	-135.818000
28197	Virginia	Exploration	Inactive	49.023610	-54.827780
28200	Meikle	Satellite	Active	41.002750	-116.383300
28201	Kayorum	Exploration	Inactive	48.458060	-81.325000
28202	San Gregorio	Operating	Active	-31.585560	-55.503330
28203	Goldstrike	Expansion	Active	40.980720	-116.380850
28209	Ribeirao do Carmo	Operating	Inactive	-20.321390	-43.434720
28210	Tay-LP/Ram	Target Outline	Inactive	61.559670	-132.648560
28213	Goldfields	Reserves Development	Inactive	48.100000	-78.000000
28214	Fenton	Target Outline	Inactive	49.510560	-75.365280
28216	Cote	Feasibility Started	Active	47.550480	-81.935270
28219	Zarafshan	Satellite	NA	41.583060	64.666670
28221	Raeside	Reserves Development	Active	-28.939720	121.408230
28233	Guanaco	Operating	Active	-25.106940	-69.537780
28238	Enterprise	Exploration	Inactive	45.500000	-89.300000
28244	Chelopech	Operating	Active	42.695950	24.075700
28252	Leninogorsk Tailings	Satellite	Active	50.359440	83.548890
28259	Boroo	Residual Production	Rehabilitation	48.746110	106.167220
28261	Centenario	Reserves Development	Inactive	18.864870	-70.479870
28265	Rio Yaqui	Exploration	Inactive	28.193330	-109.683890
28266	Continental	Reserves Development	Inactive	26.961110	-108.588330
28267	San Patricio	Reserves Development	Inactive	23.516940	-105.517220
28274	Cerro Prieto	Operating	Active	30.419570	-110.657470
28278	Santa Lucia	NA	Inactive	22.515000	-83.982720
28289	El Milagro	Reserves Development	Inactive	27.516670	-108.533330
28293	Northshore	Reserves Development	Active	48.766000	-87.268000
28294	Massicotte	Exploration	Active	49.939600	-79.464910
28297	Sallies	Closed	Inactive	-26.286670	28.316390
28303	Sukhoi Log	Reserves Development	Active	58.611450	115.200100
28310	Clear Creek	Target Outline	Inactive	63.850000	-137.116670
28313	Trincheras	Feasibility	Inactive	30.366940	-111.583890
28314	Picachos	Target Outline	Inactive	23.716670	-105.800000
28315	Monterde	Prefeas/Scoping	Active	27.584720	-108.083330
28320	Lewis Ponds	Reserves Development	Active	-33.268140	149.270790
28332	Cieneguita	Limited Production	Active	27.134000	-108.016000
28333	Sawyer	Reserves Development	Inactive	35.801670	-79.859170
28334	Canadian Malartic	Operating	Active	48.112930	-78.133290
28335	Oro Blanco	Reserves Development	Inactive	31.420700	-111.245970
28336	Laguna del Alto	Reserves Development	Inactive	-33.070280	-70.160560
28339	Pikku Mustvaara (PM)	Target Outline	Inactive	67.613330	25.442220
28348	Mantua	Closed	Inactive	22.450000	-84.250000
28352	Sa'Dah	Target Outline	Inactive	16.950000	43.750000
28379	Rabazo	NA	Inactive	47.910900	-84.747660
28381	Druid	NA	Inactive	39.773320	-105.513650
28383	La Reina	Reserves Development	Inactive	14.012220	-85.472930
28385	Bizkaitarra Alluvial	Exploration	Inactive	6.212220	-61.382220
28387	Monarch	Operating	Care And Maintenance	-21.133330	27.486110
28388	Minahasa	Closed	Inactive	0.533060	124.405950
28396	Descanso/Melonera	Target Outline	Inactive	22.301670	-79.972220
28399	Mina Corales	Reserves Development	Inactive	-31.581110	-55.332500
28401	Santa Elena 7 & 8	Target Outline	Inactive	6.801940	-61.609860
28403	Musgrove Creek	Reserves Development	Active	45.032330	-114.334040
28405	La Mina Cristal	Reserves Development	Inactive	-5.653060	-78.019170
28406	Chinchipe	Target Outline	Inactive	-5.126110	-78.972500
28407	Balsas	Target Outline	Inactive	-6.845000	-78.031670
28408	Aurifera Real Aventura	Reserves Development	Inactive	-7.980830	-77.494720
28409	Minas San Antonio	Reserves Development	Inactive	-15.886940	-72.566110
28410	Arenas Auriferas Chimu	Target Outline	Inactive	-9.454400	-77.587290
28411	Nuestra Senora de la Soledad	Reserves Development	Inactive	-9.575280	-77.096110
28413	Cia Minera Aurifera Olimpo	Reserves Development	Inactive	-12.046370	-77.042790
28414	Sofia Ines No.1	Reserves Development	Inactive	-16.368540	-71.809600
28416	Mesa Redonda	Reserves Development	Inactive	-12.046500	-77.042800
28417	Jarhuarazo	Reserves Development	Inactive	-14.324720	-73.776110
28418	Santa Rosa	Operating	NA	-16.045560	-73.487500
28419	Padre Uracca No.1	Reserves Development	Inactive	-8.998330	-78.083330
28420	Shuinca	Operating	Inactive	-16.398890	-71.536940
28421	Las Huaquillas	Reserves Development	Active	-5.101390	-79.069440
28422	Hualatan	Reserves Development	Inactive	-5.647780	-78.998890
28423	Colpar	Reserves Development	Inactive	-15.098620	-73.325380
28424	Cook Inlet Alaska	Exploration	Inactive	60.120560	-152.787220
28425	Treadwell	Target Outline	Inactive	58.269170	-134.377780
28429	Estrella del Norte	Target Outline	Inactive	24.896390	-101.859720
28430	South Pipeline	Satellite	Active	40.248060	-116.740000
28432	Crescent	Exploration	Inactive	35.471390	-115.126390
28435	Central Inlier	Feasibility	Inactive	18.175280	-77.339010
28437	Bullion Pit	Closed	Inactive	52.626940	-121.637780
28438	Bizkaitarra Hardrock	Target Outline	Inactive	6.200560	-61.426940
28439	Albino	Feasibility	Inactive	6.159150	-61.463390
28440	Lower Grandview	Target Outline	Inactive	43.850000	-122.766670
28445	Moss	Target Outline	Inactive	35.099980	-114.447810
28446	Cornishman	Satellite	NA	-31.276670	119.358060
28448	Owen	Target Outline	Inactive	35.847500	-114.267780
28450	Kumtor	Operating	Active	41.859440	78.199720
28452	Red Rock Creek	Target Outline	Inactive	40.283330	-116.916670
28453	Red Ex	Reserves Development	Inactive	44.350000	-103.716670
28454	Razorback Butte	Exploration	Inactive	39.433330	-116.016670
28455	Southwest Arizona	Target Outline	Inactive	33.808850	-113.357120
28456	Transmitter Hill	Exploration	Inactive	40.094170	-113.830830
28457	Zeibright	Reserves Development	Inactive	39.290560	-120.726110
28458	Leeville	Satellite	Active	40.934390	-116.330040
28459	Victorine	Closed	Inactive	39.227220	-117.134440
28460	Vaughn	Target Outline	Inactive	34.664480	-80.399720
28462	Herradura	Operating	Active	31.143680	-112.863130
28463	La Raya	Target Outline	Inactive	8.246700	-62.769230
28464	Bloque a & Bloque C	Target Outline	Inactive	6.441940	-63.849880
28465	Marauana	Target Outline	Inactive	6.245700	-61.546590
28467	Spanish Mountain	Prefeas/Scoping	Active	52.566670	-121.466670
28468	Glen Devon	NA	Inactive	56.221940	-3.628120
28469	Zarshoran	Operating	Active	36.720290	47.139930
28470	Falun	Reserves Development	Active	60.595150	15.613280
28471	Desjardins	Exploration	Inactive	49.370800	-76.945990
28472	Arahura Valley	Limited Production	Active	-45.003060	168.654950
28473	Eastmain West	Target Outline	Active	52.301770	-72.088250
28478	Glover Island	Reserves Development	Active	48.759000	-57.725510
28481	El Encuentro	Target Outline	Active	24.056390	-106.419170
28482	Mercedes	Target Outline	Inactive	-29.717140	-70.675070
28483	La Sierra	Target Outline	Inactive	26.873890	-107.517220
28484	Conakry	Target Outline	Inactive	9.542500	-13.672500
28486	Campo Seco	Reserves Development	Inactive	38.350000	-120.866670
28487	Mt Madge	Exploration	Inactive	56.457220	-130.429720
28489	Motherlode	Reserves Development	Inactive	49.111670	-118.716940
28490	Llipi	Closed	Inactive	-14.700000	-68.133330
28491	La Patilla	Target Outline	Active	23.072000	-105.654000
28492	Mega-Gold	Exploration	Inactive	51.444170	-123.633890
28493	Aranka	Exploration	Inactive	6.780980	-59.617290
28494	Santoy 8	Satellite	Active	55.665470	-103.417190
28495	West Shining Tree Lake	Target Outline	Inactive	47.600000	-81.250000
28496	West Porcupine	Target Outline	Active	48.193059	-81.958975
28497	Wolf	Target Outline	Inactive	55.707500	-129.517220
28498	Wilson	Target Outline	Active	49.042200	-76.777370
28499	Burtville	Reserves Development	Inactive	-28.767220	122.640000
28500	Leonora	Feasibility Started	Active	-28.768000	121.619940
28501	Loei	Limited Production	Active	17.355540	101.663400
28502	Riacho dos Machados	Operating	Active	-16.054030	-43.117610
28503	Itabira	Closed	Inactive	-19.605260	-43.219680
28504	Guadalupe de los Reyes	Prefeas/Scoping	Active	24.270280	-106.525170
28505	Oro Uno	Target Outline	Inactive	6.702220	-65.844990
28506	Brisas	Construction Planned	Active	6.169000	-61.468000
28507	Union Reefs Operations Centre	Operating	Active	-13.716670	131.790000
28508	Barambah	Reserves Development	Active	-25.748990	151.777220
28509	Atravesada	Target Outline	Inactive	-38.900560	-70.699440
28510	Cheritons Find	Satellite	Active	-31.833060	119.668060
28511	Lawlers	Satellite	Active	-28.076670	120.536940
28512	Deflector	Operating	Active	-28.723780	116.349940
28514	Sunrise	Closed	Inactive	-29.076110	122.428060
28515	Golden Mountain	Reserves Development	Inactive	-36.933060	145.880000
