,stop_type,year,postcode,long,lat,neighbourhood,locality,total,nutrient_ratio,perishable_ratio
625,Delivery,2013,M6B 2B1,-79.457204,43.706112899999994,Glen Park,Toronto,77115,0.3679668312213965,0.08614877586838611
626,Delivery,2013,M6B 3S7,-79.4529846,43.708979799999994,Glen Park,Toronto,5701,0.46433992245081956,0.04990078526835651
627,Delivery,2013,M6B 3T4,-79.4536878,43.7117117,Glen Park,Toronto,32670,0.41173319810031794,0.1264962916861819
628,Delivery,2013,M6C 1B2,-79.4263449,43.681382799999994,Midtown Toronto,Toronto,18060,0.613877135869532,0.07843108763454748
629,Delivery,2013,M6C 2R5,-79.43970959999999,43.6918166,Midtown Toronto,Toronto,19255,0.6135115806483162,0.04347782649862548
630,Delivery,2013,M6E 2K3,-79.4557975,43.6947213,Eglinton West,Toronto,8130,0.3878564970122092,0.10507712138858737
631,Delivery,2013,M6E 2T5,-79.4622143,43.69717,Briar Hill - Belgravia,Toronto,18885,0.4595380340170967,0.07123759878690263
632,Delivery,2013,M6E 2V4,-79.437072,43.6822342,St. Clair West Village,Toronto,17035,0.49446726423189524,0.05507631641117753
633,Delivery,2013,M6E 3G9,-79.4456001,43.6958473,Oakwood Village,Toronto,8505,0.47606117778413476,0.03376850293874165
634,Delivery,2013,M6E 4X3,-79.46282959999999,43.6894471,Fairbank,Toronto,37330,0.558913441120101,0.06176383188710003
635,Delivery,2013,M6G 1L1,-79.4154406,43.664059,Koreatown,Toronto,5552,0.27044267734033284,0.10092016835858537
636,Delivery,2013,M6G 1M2,-79.4237948,43.6626885,Christie Pits,Toronto,23346,0.685229340150099,0.06320271734363674
637,Delivery,2013,M6G 3B1,-79.4188703,43.665491100000004,Midtown Toronto,Toronto,11190,0.5152950509183164,0.10612495994186798
638,Delivery,2013,M6H 1L6,-79.4288069,43.6614507,Dovercourt Park,Toronto,34230,0.6057639865744535,0.12073811989689982
639,Delivery,2013,M6H 2G7,-79.433555,43.6740504,Davenport,Toronto,15000,0.43768935162485695,0.10767193659477041
640,Delivery,2013,M6H 2Y9,-79.4294225,43.657281899999994,Dufferin Grove,Toronto,43683,0.6012991909883295,0.07158409586660772
641,Delivery,2013,M6H 3H9,-79.433643,43.658565,Dufferin Grove,Toronto,17610,0.5446887669701631,0.07025569775181106
642,Delivery,2013,M6H 3Z5,-79.4456001,43.665609499999995,Wallace Emerson,Toronto,22060,0.5430231384533731,0.07741014630336669
643,Delivery,2013,M6H 4E1,-79.4298621,43.6618456,Dovercourt Park,Toronto,32240,0.5684099876592185,0.12349255207210734
644,Delivery,2013,M6J 1E3,-79.4047989,43.6472725,Trinity - Bellwoods,Toronto,1925,0.08298505572441743,0.020833333333333332
645,Delivery,2013,M6J 1H4,-79.41763909999999,43.6435768,Niagara,Toronto,520,0.7692307692307693,0.0
646,Delivery,2013,M6J 1V2,-79.40770129999999,43.6517704,Trinity - Bellwoods,Toronto,90960,0.45818775947707335,0.14672638014853395
647,Delivery,2013,M6J 1W4,-79.41464909999999,43.650268700000005,Trinity - Bellwoods,Toronto,7900,0.5088935395045551,0.10485160853442585
648,Delivery,2013,M6J 3M7,-79.42388270000001,43.6428984,Little Portugal,Toronto,34274,0.45562194177510157,0.03953375181426642
649,Delivery,2013,M6J 3P2,-79.4047989,43.6457893,Niagara,Toronto,9205,0.09343679199905734,0.004465642112700936
650,Delivery,2013,M6K 1C2,-79.437028,43.6368917,Parkdale,Toronto,52655,0.806934365506917,0.07563441013340501
651,Delivery,2013,M6K 1G8,-79.4310931,43.6383786,Parkdale,Toronto,57520,0.3027472932886852,0.15406886551878946
652,Delivery,2013,M6K 1L2,-79.4293345,43.641923299999995,Parkdale,Toronto,9055,0.463797143892632,0.04495512857895793
653,Delivery,2013,M6K 2N6,-79.4329396,43.6398116,Parkdale,Toronto,33140,0.49664928775167183,0.08384899828554412
654,Delivery,2013,M6K 3A5,-79.43878649999999,43.6362395,Parkdale,Toronto,27603,0.44231517249620234,0.06363380858990049
655,Delivery,2013,M6K 3B6,-79.4417318,43.638256899999995,Parkdale,Toronto,9910,0.6208004135852582,0.05562881142684435
656,Delivery,2013,M6L 1A8,-79.48234079999999,43.7065208,Brookhaven - Amesbury,Toronto,4875,0.3505603279638177,0.0477608174167866
657,Delivery,2013,M6L 2C7,-79.5065922,43.7161744,Maple Leaf,Toronto,10295,0.3884969516047066,0.12688011994287374
658,Delivery,2013,M6M 5E2,-79.4688065,43.692077000000005,Silverthorn,Toronto,40915,0.5578258009553048,0.10255351505489813
659,Delivery,2013,M6N 1B7,-79.4547427,43.670907799999995,Carleton Village,Toronto,18039,0.586488888637333,0.07741227756262622
660,Delivery,2013,M6N 2H6,-79.4818135,43.678461999999996,Rockcliffe - Smythe,Toronto,17700,0.3666890008794958,0.08991967718149863
661,Delivery,2013,M6R 1A3,-79.440413,43.6396917,Parkdale,Toronto,44425,0.5376255596280715,0.07993071142684956
662,Delivery,2013,M6R 1L3,-79.4497319,43.6454542,Sunnyside,Toronto,19775,0.5793125872627041,0.07317676754708789
663,Delivery,2013,M6R 3B5,-79.4518857,43.6545166,Roncesvalles Village,Toronto,7010,0.5399898180875827,0.10727197925205423
664,Delivery,2013,M8V 1C5,-79.48831640000002,43.6136464,Mimico,Toronto,20080,0.4083603285884675,0.06809369528894882
665,Delivery,2013,M8V 2Z5,-79.5032536,43.6027076,New Toronto,Toronto,25460,0.3295687989502383,0.0856591687850457
666,Delivery,2013,M8V 3B6,-79.506065,43.6020768,New Toronto,Toronto,7525,0.32848599671871054,0.11872710020637618
667,Delivery,2013,M8X 2W4,-79.52284399999999,43.6460005,Islington,Toronto,15080,0.4218187557345579,0.07542587984882292
668,Delivery,2013,M8Y 1A3,-79.4968397,43.618221000000005,Mimico,Toronto,225,0.0,0.0
669,Delivery,2013,M8Y 3J1,-79.4909525,43.62977120000001,Humber Bay,Toronto,20790,0.3624773431286806,0.1369229027774804
670,Delivery,2013,M8Z 1J5,-79.51502590000001,43.6173058,Mimico,Toronto,13430,0.5289163679842397,0.0736414840109122
671,Delivery,2013,M8Z 2E7,-79.5050986,43.6305615,The Queensway,Toronto,62925,0.5,0.14285714285714285
672,Delivery,2013,M9B 2A8,-79.5566561,43.646818700000004,Eatonville,Toronto,81485,0.3766322343381244,0.09869693905543087
673,Delivery,2013,M9L 2K6,-79.5710554,43.7584,Humber Summit,Toronto,13790,0.8399512858275745,0.046153846153846156
674,Delivery,2013,M9N 1V8,-79.5129176,43.698387100000005,Weston,Toronto,17880,0.39377918797811784,0.1351413139513803
675,Delivery,2013,M9N 1X2,-79.519506,43.7014412,Weston,Toronto,56010,0.4841107062884861,0.10519077606318282
676,Delivery,2013,M9N 3P5,-79.51590440000001,43.70058970000001,Weston,Toronto,3520,0.41475923229140144,0.019624255952380952
677,Delivery,2013,M9V 1P9,-79.5801855,43.737029799999995,Rexdale,Toronto,19010,0.31470644303852574,0.10419486930848901
678,Delivery,2013,M9V 2C9,-79.588788,43.7456681,Rexdale,Toronto,12015,0.4799248404847368,0.10533061869111159
679,Delivery,2013,M9V 3A9,-79.58334570000001,43.7447242,Rexdale,Toronto,12930,0.4164463614232563,0.09217070318718033
680,Delivery,2013,M9V 3M8,-79.58317009999999,43.735082399999996,Rexdale,Toronto,132495,0.4328825132523982,0.13193905161708597
681,Delivery,2013,M9V 4E3,-79.5812389,43.7460114,Rexdale,Toronto,9707,0.4297151803500223,0.08610004623120816
682,Delivery,2013,M9W 1G1,-79.5680704,43.7049546,Rexdale,Toronto,30980,0.4288720993287306,0.1468490173205601
683,Delivery,2013,M9W 2N9,-79.5471725,43.72895689999999,The Elms,Toronto,81370,0.3428179402567293,0.09281539937352308
684,Delivery,2013,M9W 3A4,-79.57246009999999,43.7191378,Rexdale,Toronto,21955,0.5156059837189944,0.09467308550664626
685,Pickup,2010,L3R 4H8,-79.32613549999999,43.8327661,Milliken,Markham,30,0.0,0.0
686,Pickup,2010,L3R 5L2,-79.3273679,43.83391629999999,Milliken,Markham,780,0.0,0.1875
687,Pickup,2010,L3T 1P2,-79.4171115,43.805679100000006,Thornhill,Markham,880,0.0,0.9553571428571428
688,Pickup,2010,L3T 1W3,-79.40303979999999,43.8153036,Thornhill,Markham,80,1.0,0.0
689,Pickup,2010,L3T 3V5,-79.4205411,43.82632279999999,Thornhill,Markham,30,1.0,0.0
690,Pickup,2010,L3T 4L1,-79.3639797,43.8134196,Thornhill,Markham,180,0.0,0.75
691,Pickup,2010,L3T 5Z2,-79.3991697,43.8134638,Thornhill,Markham,5290,0.49700245476107546,0.009195402298850575
692,Pickup,2010,L3T 7X8,-79.3806966,43.8435037,Thornhill,Markham,3700,0.0,1.0
693,Pickup,2010,L4H 0S7,-79.6421402,43.776013899999995,Woodbridge,Vaughan,15800,0.0,0.0
694,Pickup,2010,L4H 2T2,-79.5996716,43.8256731,Woodbridge,Vaughan,735,0.5686274509803921,0.0
695,Pickup,2010,L4H 3M6,-79.5996716,43.8256731,Woodbridge,Vaughan,8050,0.23577235772357721,0.3333333333333333
696,Pickup,2010,L4J 6S5,-79.4543911,43.792,Thornhill,Vaughan,300,0.0,0.0
697,Pickup,2010,L4K 1M1,-79.48550440000001,43.8207634,Concord,Vaughan,9140,0.0,0.0
698,Pickup,2010,L4K 1X5,-79.49323709999999,43.794866299999995,Concord,Vaughan,8125,0.16666666666666666,0.0
699,Pickup,2010,L4K 2G3,-79.4974547,43.805312799999996,Concord,Vaughan,250,0.5,0.0
700,Pickup,2010,L4K 2K1,-79.50202359999999,43.7900597,Concord,Vaughan,400,0.0,0.0
701,Pickup,2010,L4K 2N1,-79.5034293,43.826858200000004,Concord,Vaughan,59465,0.34292225213759653,0.3586529398578687
702,Pickup,2010,L4K 3P5,-79.50448359999999,43.8225215,Concord,Vaughan,3000,0.0,1.0
703,Pickup,2010,L4K 3Z5,-79.5338234,43.8005418,Concord,Vaughan,20700,0.0,0.0
704,Pickup,2010,L4K 4L5,-79.5231075,43.8002918,Concord,Vaughan,30000,0.0,0.6666666666666666
705,Pickup,2010,L4K 4M2,-79.4735525,43.7871247,Concord,Vaughan,670,0.0,0.0
706,Pickup,2010,L4K 5C7,-79.53997120000001,43.8006653,Concord,Vaughan,200,0.0,1.0
707,Pickup,2010,L4L 7Z4,-79.5549,43.7820717,Woodbridge,Vaughan,0,0.0,0.0
708,Pickup,2010,L4L 8Z3,-79.5587635,43.7818356,Woodbridge,Vaughan,4800,0.0,0.0
709,Pickup,2010,L4L 9C7,-79.55261690000002,43.7781625,Woodbridge,Vaughan,3000,0.0,0.0
710,Pickup,2010,L4L 9T1,-79.57158220000001,43.799434999999995,Woodbridge,Vaughan,217,0.0,0.02304147465437788
711,Pickup,2010,L5E 1E1,-79.56139759999999,43.573464799999996,Lakeview,Mississauga,4360,0.6262135922330098,0.0
712,Pickup,2010,M1B 3W3,-79.1984082,43.8027874,Malvern,Toronto,2000,0.0,0.0
713,Pickup,2010,M1E 1W7,-79.1940008,43.7584566,West Hill,Toronto,14110,0.0,0.0
714,Pickup,2010,M1E 2S2,-79.1931192,43.7665071,West Hill,Toronto,1440,0.0,0.0
715,Pickup,2010,M1E 3Y3,-79.16649340000001,43.771211,West Hill,Toronto,20500,1.0,0.0
716,Pickup,2010,M1L 4A2,-79.2851056,43.7175288,Clairlea,Toronto,40,0.0,1.0
717,Pickup,2010,M1L 4T2,-79.29954740000001,43.724519,Clairlea,Toronto,450,0.0,0.0
718,Pickup,2010,M1L 4W2,-79.28369649999999,43.732495899999996,Golden Mile,Toronto,2200,0.0,0.0
719,Pickup,2010,M1M 1P2,-79.2315459,43.7266657,Cliffcrest,Toronto,600,0.0,0.0
720,Pickup,2010,M1N 2L1,-79.2607961,43.7030858,Birch Cliff,Toronto,76,1.0,0.0
721,Pickup,2010,M1P 2G1,-79.2882759,43.7545348,Wexford - Maryvale,Toronto,400,0.0,0.0
722,Pickup,2010,M1P 2W5,-79.2835204,43.766364,Dorset Park,Toronto,35730,0.9777777777777777,0.0
723,Pickup,2010,M1R 2Y3,-79.3034216,43.743239200000005,Wexford - Maryvale,Toronto,230,1.0,0.0
724,Pickup,2010,M1R 4Z8,-79.30042790000002,43.7632275,Wexford - Maryvale,Toronto,570,0.47368421052631576,0.0
725,Pickup,2010,M1S 1T4,-79.27929300000001,43.784302600000004,Agincourt,Toronto,1700,0.0,0.0
726,Pickup,2010,M1V 2V6,-79.25877009999999,43.8214533,Armdale,Toronto,200,0.0,0.0
727,Pickup,2010,M1V 5C8,-79.25269159999999,43.82686029999999,Armdale,Toronto,1800,0.0,0.0
728,Pickup,2010,M2H 1V5,-79.3657395,43.792888399999995,Don Valley Village,Toronto,60,0.0,1.0
729,Pickup,2010,M2K 1E1,-79.3627478,43.768796200000004,Bayview Village,Toronto,0,0.0,0.0
730,Pickup,2010,M2K 2S3,-79.3852713,43.7685401,Bayview Village,Toronto,29880,0.9372319479950671,0.0011223344556677889
731,Pickup,2010,M2L 1V9,-79.3773535,43.756997600000005,St. Andrew - Windfields,Toronto,1150,0.0,0.43478260869565216
732,Pickup,2010,M2N 5W9,-79.408229,43.761883600000004,Willowdale,Toronto,200,0.0,1.0
733,Pickup,2010,M2N 6L7,-79.4131541,43.7684099,Willowdale,Toronto,13990,0.0,0.3333333333333333
734,Pickup,2010,M2N 6S8,-79.4121867,43.7608475,Lansing,Toronto,80,1.0,0.0
735,Pickup,2010,M2N 6X6,-79.4102518,43.7741305,Willowdale,Toronto,50,0.0,1.0
736,Pickup,2010,M2N 6Z4,-79.41227459999999,43.7683278,Willowdale,Toronto,9740,0.32840125981378926,0.006430584918957012
737,Pickup,2010,M2N 7K5,-79.4067338,43.763149600000006,Willowdale,Toronto,187,0.0,1.0
738,Pickup,2010,M3A 1A3,-79.32472709999999,43.73799520000001,Victoria Village,Toronto,26770,0.2,0.5273584905660378
739,Pickup,2010,M3A 1B2,-79.3229665,43.7363492,Victoria Village,Toronto,400,1.0,0.0
740,Pickup,2010,M3A 2P8,-79.3157477,43.7429216,Parkwoods - Donalda,Toronto,12700,0.8,0.04
741,Pickup,2010,M3B 2R3,-79.3534201,43.7482415,Don Mills,Toronto,600,0.0,0.9166666666666666
742,Pickup,2010,M3C 0H7,-79.34532359999999,43.7365282,Don Mills,Toronto,320,0.0,0.3833333333333333
743,Pickup,2010,M3C 1V4,-79.33775440000001,43.7223444,Wynford-Concorde,Toronto,7050,0.5942148707773709,0.007575757575757576
744,Pickup,2010,M3C 1V7,-79.3430353,43.7219525,Wynford-Concorde,Toronto,135,0.0,0.0
745,Pickup,2010,M3C 1Z5,-79.33440970000001,43.7260275,Wynford-Concorde,Toronto,30745,0.0,0.0
746,Pickup,2010,M3C 2K8,-79.35166,43.728537200000005,Don Mills,Toronto,3395,0.375032375032375,0.017094017094017092
747,Pickup,2010,M3C 3L4,-79.32930440000001,43.7274718,Victoria Village,Toronto,960,1.0,0.0
748,Pickup,2010,M3H 2H7,-79.4458638,43.746301,Wilson Heights,Toronto,120,0.25,0.0
749,Pickup,2010,M3H 5G7,-79.4541273,43.7606864,Bathurst Manor,Toronto,75,0.0,0.5
750,Pickup,2010,M3H 5R2,-79.46159899999999,43.7534631,Bathurst Manor,Toronto,200,0.0,1.0
751,Pickup,2010,M3H 5S7,-79.4696854,43.7764107,York University Heights,Toronto,168830,0.9791666666666666,0.0
752,Pickup,2010,M3J 1T9,-79.50026640000002,43.7576416,Jane and Finch,Toronto,215,0.0,0.9302325581395349
753,Pickup,2010,M3J 1Z5,-79.4818135,43.75844779999999,York University Heights,Toronto,380,0.0,0.0
754,Pickup,2010,M3J 2B7,-79.47425559999999,43.7605585,York University Heights,Toronto,1000,0.0,0.0
755,Pickup,2010,M3J 2J1,-79.4763648,43.7820606,York University Heights,Toronto,700,0.0,1.0
756,Pickup,2010,M3J 2P4,-79.4902496,43.7763951,York University Heights,Toronto,560,0.0,0.0
757,Pickup,2010,M3J 2X1,-79.47003690000001,43.7601669,York University Heights,Toronto,816,0.0,0.0
758,Pickup,2010,M3J 3C1,-79.4686307,43.7618122,York University Heights,Toronto,23720,0.24579121209088178,0.2543638002186312
759,Pickup,2010,M3J 3N4,-79.4710916,43.784825399999995,York University Heights,Toronto,16575,0.7136019812420491,0.013333333333333334
760,Pickup,2010,M3K 2B6,-79.47847409999999,43.744964200000005,Downsview,Toronto,2000,0.0,0.0
761,Pickup,2010,M3K 2C1,-79.4795286,43.750095200000004,Downsview,Toronto,14000,0.0,0.0
762,Pickup,2010,M3N 1Y7,-79.5311884,43.771747600000005,Jane and Finch,Toronto,700,0.0,1.0
763,Pickup,2010,M4A 2M9,-79.3347618,43.725468400000004,Wynford-Concorde,Toronto,360,0.0,0.0
764,Pickup,2010,M4E 3W2,-79.2884521,43.688075,Upper Beaches,Toronto,12610,0.7348064532233973,0.006143233713327171
765,Pickup,2010,M4G 1E1,-79.3706668,43.6965531,Leaside,Toronto,355,0.2647058823529412,0.0
766,Pickup,2010,M4G 3B7,-79.3755939,43.7059033,Midtown Toronto,Toronto,1390,0.0,0.0
767,Pickup,2010,M4H 1G9,-79.35130799999999,43.7054026,Thorncliffe Park,Toronto,200,0.0,0.0
768,Pickup,2010,M4K 2P1,-79.3579961,43.674618599999995,Riverdale,Toronto,2920,0.7532372598162071,0.0625
769,Pickup,2010,M4K 3K8,-79.3467317,43.67771079999999,Riverdale,Toronto,420,1.0,0.0
770,Pickup,2010,M4M 3H9,-79.3286002,43.661035,The Beach,Toronto,5245,0.7680652680652681,0.0
771,Pickup,2010,M4P 1T7,-79.3967069,43.709657,Midtown Toronto,Toronto,720,0.0,1.0
772,Pickup,2010,M4S 1A1,-79.3907253,43.697542600000006,Midtown Toronto,Toronto,50,0.0,0.0
773,Pickup,2010,M4S 1B1,-79.38870209999999,43.69802,Midtown Toronto,Toronto,300,0.0,1.0
774,Pickup,2010,M4S 2B5,-79.39789429999999,43.7063241,Mount Pleasant West,Toronto,468,1.0,0.0
775,Pickup,2010,M4S 3A6,-79.3974985,43.704620500000004,Midtown Toronto,Toronto,140,0.0,0.0
776,Pickup,2010,M4S 3C4,-79.3959152,43.69765770000001,Midtown Toronto,Toronto,400,1.0,0.0
777,Pickup,2010,M4T 2Y7,-79.39098919999999,43.681785999999995,Midtown Toronto,Toronto,30,0.0,0.0
778,Pickup,2010,M4V 1L5,-79.3944638,43.6883723,Midtown Toronto,Toronto,180,0.0,0.0
779,Pickup,2010,M4V 1R6,-79.40752540000001,43.685703000000004,Midtown Toronto,Toronto,80,0.0,0.875
780,Pickup,2010,M4V 3B1,-79.3927485,43.6820988,Midtown Toronto,Toronto,40,0.0,0.75
781,Pickup,2010,M4W 3R2,-79.382984,43.6716249,Midtown Toronto,Toronto,1465,0.0,1.0
782,Pickup,2010,M4W 3T4,-79.38564509999999,43.6703361,Downtown,Toronto,1260,0.5555555555555556,0.023809523809523808
783,Pickup,2010,M4X 1W6,-79.375242,43.6694174,Downtown,Toronto,2200,1.0,0.0
784,Pickup,2010,M4Y 1R7,-79.3882622,43.668857700000004,Downtown,Toronto,150,0.0,0.0
785,Pickup,2010,M4Y 1Z9,-79.3855352,43.6680836,Downtown,Toronto,10,0.0,1.0
786,Pickup,2010,M4Y 2H7,-79.3780573,43.667012799999995,Downtown,Toronto,400,0.0,0.0
787,Pickup,2010,M5A 1A4,-79.35289209999999,43.6410761,Lower Don Lands,Toronto,1700,1.0,0.0
788,Pickup,2010,M5A 1T3,-79.3628358,43.6561715,Downtown,Toronto,1180,0.2762478485370051,0.42857142857142855
789,Pickup,2010,M5A 2L1,-79.36961099999999,43.6641458,Downtown,Toronto,100,0.0,0.0
790,Pickup,2010,M5A 2Z7,-79.3671473,43.6606532,Downtown,Toronto,800,0.0,0.0
791,Pickup,2010,M5A 3C4,-79.358876,43.6502394,Downtown,Toronto,0,0.0,0.0
792,Pickup,2010,M5B 2B7,-79.3746261,43.6562389,Downtown,Toronto,120,1.0,0.0
793,Pickup,2010,M5C 2W1,-79.37849720000001,43.6497804,Downtown,Toronto,10510,0.20417422867513613,0.016333938294010888
794,Pickup,2010,M5E 1B2,-79.3759458,43.6469461,Downtown,Toronto,8000,0.0,1.0
795,Pickup,2010,M5E 1C3,-79.37172259999998,43.6486266,Downtown,Toronto,6240,0.48124909587991493,0.002902757619738752
796,Pickup,2010,M5E 1T3,-79.3737463,43.6493353,Downtown,Toronto,10050,0.007547939616483069,0.0
797,Pickup,2010,M5E 1Z2,-79.37084279999999,43.6442433,Downtown,Toronto,17000,0.45959464580916803,0.025495479037678525
798,Pickup,2010,M5G 1L7,-79.3882622,43.6599623,Downtown,Toronto,1805,0.07692307692307693,0.055944055944055944
799,Pickup,2010,M5G 1N8,-79.38606300000001,43.6604237,Downtown,Toronto,7580,0.0,0.005277044854881266
800,Pickup,2010,M5G 1R8,-79.3875585,43.6515926,Downtown,Toronto,250,0.0,0.45
801,Pickup,2010,M5G 2L2,-79.3826321,43.6546904,Downtown,Toronto,350,0.0,0.0
802,Pickup,2010,M5G 4B1,-79.3873826,43.6579524,Downtown,Toronto,11040,0.3230131038704206,0.002262443438914027
803,Pickup,2010,M5H 1H1,-79.37990479999999,43.6490224,Downtown,Toronto,500,0.0,1.0
804,Pickup,2010,M5H 1T1,-79.3833359,43.650011,Downtown,Toronto,950,0.0,0.0
805,Pickup,2010,M5H 2L2,-79.3854472,43.6499121,Downtown,Toronto,9415,0.001721170395869191,0.0
806,Pickup,2010,M5H 2M9,-79.3830719,43.6513951,Downtown,Toronto,300,0.0,0.6666666666666666
807,Pickup,2010,M5H 2S7,-79.38016879999999,43.650307700000006,Downtown,Toronto,320,0.0,0.0
808,Pickup,2010,M5H 3B9,-79.3849634,43.6487174,Downtown,Toronto,400,0.0,1.0
809,Pickup,2010,M5H 3R3,-79.3805207,43.652713299999995,Downtown,Toronto,450,0.0,0.0
810,Pickup,2010,M5H 3S1,-79.37955290000001,43.6494344,Financial District,Toronto,130,0.0,0.0
811,Pickup,2010,M5H 3Y2,-79.37955290000001,43.6494344,Financial District,Toronto,15,0.0,0.0
812,Pickup,2010,M5H 4A6,-79.3812245,43.6495167,Downtown,Toronto,160,0.1111111111111111,0.0
813,Pickup,2010,M5J 0A3,-79.38087259999999,43.6423649,Downtown,Toronto,8950,0.9848484848484849,0.0
814,Pickup,2010,M5J 1E3,-79.3812245,43.64595739999999,Financial District,Toronto,2680,0.04068462401795735,0.0
815,Pickup,2010,M5J 2J5,-79.37981690000001,43.643156,Entertainment District,Toronto,40,0.0,0.0
816,Pickup,2010,M5J 2L4,-79.37867320000001,43.6403049,Central Waterfront,Toronto,400,0.0,0.875
817,Pickup,2010,M5J 2M2,-79.382984,43.644935700000005,Downtown,Toronto,40,0.0,1.0
818,Pickup,2010,M5J 2S1,-79.37876109999999,43.6466166,Downtown,Toronto,90,0.0,0.0
819,Pickup,2010,M5J 2T2,-79.37876109999999,43.6466166,Financial District,Toronto,40,0.0,0.0
820,Pickup,2010,M5J 2T9,-79.379113,43.647242799999994,Downtown,Toronto,927,0.0,0.0
821,Pickup,2010,M5J 2V5,-79.38087259999999,43.6435515,Downtown,Toronto,25,0.6,0.0
822,Pickup,2010,M5J 2X2,-79.37876109999999,43.6433537,Downtown,Toronto,8755,0.04444168971936601,0.013605442176870748
